Protocol file: C:\HelixGen\Protocols\Protocol_pcr - jacky - Copy.xml
PCR Cycle#, Well1Cartridge1, Well1Cartridge2, Well1Cartridge3, Well1Cartridge4,Well2Cartridge1, Well2Cartridge2, Well2Cartridge3, Well2Cartridge4,Well3Cartridge1, Well3Cartridge2, Well3Cartridge3, Well3Cartridge4,Well4Cartridge1, Well4Cartridge2, Well4Cartridge3, Well4Cartridge4,Well5Cartridge1, Well5Cartridge2, Well5Cartridge3, Well5Cartridge4,Well6Cartridge1, Well6Cartridge2, Well6Cartridge3, Well6Cartridge4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,1839007,0,0,0,0,0,5196869,0,0,0,0,0,5347931,0,0,0,0,0,5139029,0,0,0,0,0,5480687,0,0,0,0,0,47.75,0,0,0
2,0,0,1892035,0,0,0,0,0,5267397,0,0,0,0,0,5411997,0,0,0,0,0,5187186,0,0,0,0,0,5531628,0,0,0,0,0,48.25,0,0,0
3,0,0,1920066,0,0,0,0,0,5314784,0,0,0,0,0,5436667,0,0,0,0,0,5230653,0,0,0,0,0,5579979,0,0,0,0,0,48.75,0,0,0
4,0,0,1943241,0,0,0,0,0,5365244,0,0,0,0,0,5456919,0,0,0,0,0,5272160,0,0,0,0,0,5608117,0,0,0,0,0,49.25,0,0,0
5,0,0,1963231,0,0,0,0,0,5409549,0,0,0,0,0,5475960,0,0,0,0,0,5295801,0,0,0,0,0,5644469,0,0,0,0,0,49.75,0,0,0
6,0,0,1977784,0,0,0,0,0,4678655,0,0,0,0,0,5021298,0,0,0,0,0,4777002,0,0,0,0,0,4908727,0,0,0,0,0,50,0,0,0
7,0,0,1995566,0,0,0,0,0,5269257,0,0,0,0,0,5739096,0,0,0,0,0,5437092,0,0,0,0,0,5582866,0,0,0,0,0,50,0,0,0
8,0,0,2005931,0,0,0,0,0,5139426,0,0,0,0,0,5503933,0,0,0,0,0,5208376,0,0,0,0,0,5392947,0,0,0,0,0,50.25,0,0,0
9,0,0,2020322,0,0,0,0,0,5258763,0,0,0,0,0,5516170,0,0,0,0,0,5232829,0,0,0,0,0,5415550,0,0,0,0,0,50.5,0,0,0
10,0,0,2033099,0,0,0,0,0,5240646,0,0,0,0,0,5528056,0,0,0,0,0,5239824,0,0,0,0,0,5437981,0,0,0,0,0,50.5,0,0,0
11,0,0,2044861,0,0,0,0,0,5273983,0,0,0,0,0,5539193,0,0,0,0,0,5252718,0,0,0,0,0,5466924,0,0,0,0,0,50.5,0,0,0
12,0,0,2055147,0,0,0,0,0,5272864,0,0,0,0,0,5549205,0,0,0,0,0,5262569,0,0,0,0,0,5487122,0,0,0,0,0,50.5,0,0,0
13,0,0,2065720,0,0,0,0,0,5284925,0,0,0,0,0,5557826,0,0,0,0,0,5273455,0,0,0,0,0,5504493,0,0,0,0,0,50.75,0,0,0
14,0,0,2074901,0,0,0,0,0,5296743,0,0,0,0,0,5566564,0,0,0,0,0,5281437,0,0,0,0,0,5519446,0,0,0,0,0,51,0,0,0
15,0,0,2083980,0,0,0,0,0,5307501,0,0,0,0,0,5574420,0,0,0,0,0,5290425,0,0,0,0,0,5540564,0,0,0,0,0,51.25,0,0,0
16,0,0,2092009,0,0,0,0,0,5318054,0,0,0,0,0,5579820,0,0,0,0,0,5296939,0,0,0,0,0,5489295,0,0,0,0,0,51.25,0,0,0
17,0,0,2099887,0,0,0,0,0,5326932,0,0,0,0,0,5585830,0,0,0,0,0,5304059,0,0,0,0,0,5493835,0,0,0,0,0,51.25,0,0,0
18,0,0,2106836,0,0,0,0,0,5336146,0,0,0,0,0,5590234,0,0,0,0,0,5311262,0,0,0,0,0,5500170,0,0,0,0,0,51.75,0,0,0
19,0,0,2114622,0,0,0,0,0,5348430,0,0,0,0,0,5595666,0,0,0,0,0,5317790,0,0,0,0,0,5505790,0,0,0,0,0,51.5,0,0,0
20,0,0,2101118,0,0,0,0,0,5383978,0,0,0,0,0,5634846,0,0,0,0,0,5361566,0,0,0,0,0,5548937,0,0,0,0,0,51.5,0,0,0
21,0,0,2120795,0,0,0,0,0,5389465,0,0,0,0,0,5633832,0,0,0,0,0,5342676,0,0,0,0,0,5536719,0,0,0,0,0,51.5,0,0,0
22,0,0,2128219,0,0,0,0,0,5392468,0,0,0,0,0,5633695,0,0,0,0,0,5341962,0,0,0,0,0,5535285,0,0,0,0,0,51.5,0,0,0
23,0,0,2124478,0,0,0,0,0,5391074,0,0,0,0,0,5630023,0,0,0,0,0,5345284,0,0,0,0,0,5534483,0,0,0,0,0,51.5,0,0,0
