Protocol file: C:\HelixGen\Protocols\Protocol_pcr - jacky - Copy.xml
PCR Cycle#, Well1Cartridge1, Well1Cartridge2, Well1Cartridge3, Well1Cartridge4,Well2Cartridge1, Well2Cartridge2, Well2Cartridge3, Well2Cartridge4,Well3Cartridge1, Well3Cartridge2, Well3Cartridge3, Well3Cartridge4,Well4Cartridge1, Well4Cartridge2, Well4Cartridge3, Well4Cartridge4,Well5Cartridge1, Well5Cartridge2, Well5Cartridge3, Well5Cartridge4,Well6Cartridge1, Well6Cartridge2, Well6Cartridge3, Well6Cartridge4,Sensor Temp 1, Sensor Temp 2, Sensor Temp 3, Sensor Temp 4, Sensor Temp 5, Sensor Temp 6
1,0,0,1527678,0,0,0,0,0,5253558,0,0,0,0,0,5826876,0,0,0,0,0,4883085,0,0,0,0,0,5824545,0,0,0,0,0,35.75,0,0,0
2,0,0,1535189,0,0,0,0,0,5167707,0,0,0,0,0,5641764,0,0,0,0,0,4833369,0,0,0,0,0,5787135,0,0,0,0,0,36.5,0,0,0
3,0,0,1541011,0,0,0,0,0,5155050,0,0,0,0,0,5654579,0,0,0,0,0,4876148,0,0,0,0,0,5828517,0,0,0,0,0,37.25,0,0,0
4,0,0,1546971,0,0,0,0,0,5138152,0,0,0,0,0,5670747,0,0,0,0,0,4909342,0,0,0,0,0,5833349,0,0,0,0,0,38,0,0,0
5,0,0,1552095,0,0,0,0,0,5465219,0,0,0,0,0,5907001,0,0,0,0,0,5172433,0,0,0,0,0,6122365,0,0,0,0,0,38,0,0,0
6,0,0,1555854,0,0,0,0,0,5496359,0,0,0,0,0,5924897,0,0,0,0,0,5183948,0,0,0,0,0,6113808,0,0,0,0,0,38.25,0,0,0
7,0,0,1559871,0,0,0,0,0,4917862,0,0,0,0,0,5220516,0,0,0,0,0,4593257,0,0,0,0,0,5089340,0,0,0,0,0,38.75,0,0,0
8,0,0,1564090,0,0,0,0,0,4940758,0,0,0,0,0,5186783,0,0,0,0,0,4610042,0,0,0,0,0,5114361,0,0,0,0,0,39.25,0,0,0
9,0,0,1569623,0,0,0,0,0,4993480,0,0,0,0,0,5207339,0,0,0,0,0,4641777,0,0,0,0,0,5138426,0,0,0,0,0,40,0,0,0
10,0,0,1574530,0,0,0,0,0,4940771,0,0,0,0,0,5165371,0,0,0,0,0,4567715,0,0,0,0,0,5058213,0,0,0,0,0,40.25,0,0,0
11,0,0,1579499,0,0,0,0,0,4971166,0,0,0,0,0,5213503,0,0,0,0,0,4576945,0,0,0,0,0,5042429,0,0,0,0,0,40.5,0,0,0
12,0,0,1586191,0,0,0,0,0,4972504,0,0,0,0,0,5206807,0,0,0,0,0,4642919,0,0,0,0,0,5068031,0,0,0,0,0,41,0,0,0
13,0,0,1592980,0,0,0,0,0,5020339,0,0,0,0,0,5322781,0,0,0,0,0,4750317,0,0,0,0,0,5249286,0,0,0,0,0,41.25,0,0,0
14,0,0,1599830,0,0,0,0,0,5028769,0,0,0,0,0,5328351,0,0,0,0,0,4759959,0,0,0,0,0,5254160,0,0,0,0,0,41.25,0,0,0
15,0,0,1607271,0,0,0,0,0,5010263,0,0,0,0,0,5309467,0,0,0,0,0,4747774,0,0,0,0,0,5233436,0,0,0,0,0,41.25,0,0,0
16,0,0,1617125,0,0,0,0,0,5027243,0,0,0,0,0,5323556,0,0,0,0,0,4764919,0,0,0,0,0,5250103,0,0,0,0,0,42,0,0,0
17,0,0,1622333,0,0,0,0,0,5032127,0,0,0,0,0,5326204,0,0,0,0,0,4770885,0,0,0,0,0,5250493,0,0,0,0,0,42.25,0,0,0
18,0,0,1629228,0,0,0,0,0,5037489,0,0,0,0,0,5329348,0,0,0,0,0,4775081,0,0,0,0,0,5249274,0,0,0,0,0,42.25,0,0,0
19,0,0,1636721,0,0,0,0,0,5046693,0,0,0,0,0,5336814,0,0,0,0,0,4786033,0,0,0,0,0,5253431,0,0,0,0,0,42.75,0,0,0
